id,title,creator
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p122,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p123,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p124,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p125,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p126,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p127,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p128,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p129,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p130,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p131,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p132,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p133,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p134,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p135,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p136,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p137,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p138,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p139,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p140,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p141,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p142,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p143,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p144,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p145,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p146,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p147,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p148,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p149,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p150,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p151,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p152,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p153,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p154,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p155,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p156,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p157,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p158,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p159,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p160,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p161,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p162,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p163,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p164,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p165,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p166,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p167,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p168,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p169,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p170,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p171,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p172,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p173,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p174,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p175,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p176,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p177,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p178,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p179,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p180,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p181,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p182,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p183,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p184,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p185,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p186,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p187,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p188,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p189,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p190,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p191,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p192,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p193,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p194,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p195,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p196,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p197,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p198,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p199,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p200,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p201,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p202,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p203,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p204,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p205,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p206,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p207,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p208,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p209,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p210,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p211,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p212,,
https://dl.ficlit.unibo.it/iiif/2/28429/canvas/p213,,
